time,volume,VNID_price_change_ratio,VNID_change_ratio
13/12/2024,478786146,-0.002409886,0.004807654229072397
16/12/2024,538924657,0.0001424490151233875,0.006686237428686584
17/12/2024,502251132,-0.00163793,0.0038439590400406874
18/12/2024,531459813,0.00339219478172651,0.0039810426540284076
19/12/2024,779407811,-0.001774206,0.008265121506053297
20/12/2024,568921102,0.0022555731786046748,0.004055666003976071
23/12/2024,494701647,0.004182902584493034,0.006097754125883022
24/12/2024,643161962,-0.002224562,0.007450252308864214
25/12/2024,810461231,0.010493254336497981,0.017487676996012662
26/12/2024,595218520,-0.002202747,0.004069543629750143
27/12/2024,670323778,0.0011541451082305678,0.00443872829650084
30/12/2024,527662697,-0.00244679,0.005007782896495431
31/12/2024,480536340,-0.004299469,0.00448380934337459
01/02/2025,428135718,0.0023129509464943116,0.006206141559883839
